File name,Algo type,Original Formula,Sketch,Total time,Completed sketch,Final size,Verified
f:07-nw:025-ml:06-0.trace,tree-suf,G(p),?u1(p),0.28,G(p),2,TRUE
f:07-nw:400-ml:14-0.trace,tree-suf,G(p),G(?1),93.98,G(p),2,TRUE
f:05-nw:050-ml:10-0.trace,tree-suf-bmc,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",7.94,"|(G(!(p)),F(&(p,F(q))))",9,TRUE
f:05-nw:025-ml:10-0.trace,tree-suf-bmc,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",3.83,"|(G(!(p)),F(&(p,F(q))))",9,TRUE
f:02-nw:400-ml:06-0.trace,tree-suf,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",51.18,"->(F(q),U(!(p),q))",6,TRUE
f:02-nw:025-ml:14-0.trace,tree-suf,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",12.63,"->(F(q),&(!(p),q))",7,TRUE
f:09-nw:100-ml:10-0.trace,tree-suf,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",18.49,"G(->(q,G(p)))",5,TRUE
f:02-nw:200-ml:10-0.trace,tree-suf-bmc,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",56.52,"->(F(q),U(!(p),q))",7,TRUE
f:07-nw:025-ml:14-0.trace,tree-suf-bmc,G(p),G(?1),0.60,G(p),2,TRUE
f:07-nw:050-ml:14-0.trace,tree-suf-bmc,G(p),G(?1),1.73,G(p),2,TRUE
f:08-nw:100-ml:10-0.trace,tree-suf,"->(F(q),U(p,q))","->(?1,U(p,q))",24.54,"->(F(q),U(p,q))",5,TRUE
f:01-nw:200-ml:06-0.trace,tree-suf-bmc,G(!(p)),G(!(?1)),4.00,G(!(p)),3,TRUE
f:07-nw:400-ml:14-0.trace,tree-suf-bmc,G(p),G(?1),93.47,G(p),2,TRUE
f:08-nw:200-ml:10-0.trace,tree-suf-bmc,"->(F(q),U(p,q))","->(?1,U(p,q))",54.10,"->(F(q),U(p,q))",5,TRUE
f:06-nw:100-ml:14-0.trace,tree-suf-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",44.65,"G(&(p,->(!(q),|(!(q),&(r,!(q))))))",13,TRUE
f:04-nw:010-ml:10-0.trace,tree-suf-bmc,F(p),?u1(p),0.26,F(p),2,TRUE
f:07-nw:010-ml:06-0.trace,tree-suf-bmc,G(p),G(?1),0.09,G(p),2,TRUE
f:07-nw:010-ml:10-0.trace,tree-suf,G(p),G(?1),0.17,G(p),2,TRUE
f:05-nw:025-ml:10-0.trace,tree-suf,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",7.19,"|(G(!(p)),F(&(p,F(q))))",9,TRUE
f:08-nw:050-ml:14-0.trace,tree-suf,"->(F(q),U(p,q))","->(?1,U(p,q))",21.73,"->(F(q),U(p,q))",5,TRUE
f:01-nw:400-ml:06-0.trace,tree-suf-bmc,G(!(p)),G(!(?1)),14.43,G(!(p)),3,TRUE
f:03-nw:100-ml:10-0.trace,tree-suf-bmc,"G(->(q,G(!(p))))","G(->(q,?1))",34.18,"G(->(q,!(F(p))))",4,TRUE
f:08-nw:050-ml:10-0.trace,tree-suf-bmc,"->(F(q),U(p,q))","->(?1,U(p,q))",7.43,"->(F(q),U(p,q))",5,TRUE
f:09-nw:050-ml:14-0.trace,tree-suf,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",14.39,"G(->(q,G(p)))",5,TRUE
f:02-nw:400-ml:10-0.trace,tree-suf-bmc,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",135.59,"->(F(q),U(!(p),q))",7,TRUE
f:08-nw:025-ml:10-0.trace,tree-suf-bmc,"->(F(q),U(p,q))","->(?1,U(p,q))",3.30,"->(F(q),U(p,q))",5,TRUE
f:01-nw:400-ml:10-0.trace,tree-suf,G(!(p)),?u1(!(p)),49.98,G(!(p)),3,TRUE
f:06-nw:010-ml:10-0.trace,tree-suf,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",3.05,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))",13,TRUE
f:04-nw:025-ml:10-0.trace,tree-suf,F(p),F(?1),0.44,F(p),2,TRUE
f:01-nw:010-ml:14-0.trace,tree-suf-bmc,G(!(p)),G(!(?1)),0.26,G(!(p)),3,TRUE
f:02-nw:050-ml:10-0.trace,tree-suf-bmc,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",7.56,"->(F(q),&(!(p),q))",7,TRUE
f:08-nw:400-ml:10-0.trace,tree-suf-bmc,"->(F(q),U(p,q))","->(?1,U(p,q))",136.47,"->(F(q),U(p,q))",5,TRUE
f:02-nw:025-ml:10-0.trace,tree-suf-bmc,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",3.54,"->(F(q),U(!(p),q))",7,TRUE
f:01-nw:025-ml:06-0.trace,tree-suf-bmc,G(!(p)),G(!(?1)),0.19,G(!(p)),3,TRUE
f:01-nw:050-ml:06-0.trace,tree-suf-bmc,G(!(p)),G(!(?1)),0.40,G(!(p)),3,TRUE
f:09-nw:100-ml:10-0.trace,tree-suf-bmc,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",16.57,"G(->(q,G(p)))",5,TRUE
f:07-nw:200-ml:14-0.trace,tree-suf-bmc,G(p),G(?1),23.03,G(p),2,TRUE
f:02-nw:400-ml:14-0.trace,tree-suf,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",385.29,"->(F(q),U(!(p),q))",7,TRUE
f:02-nw:025-ml:06-0.trace,tree-suf,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",1.86,"->(F(q),U(!(p),q))",6,TRUE
f:07-nw:025-ml:14-0.trace,tree-suf,G(p),G(?1),0.82,G(p),2,TRUE
f:07-nw:400-ml:06-0.trace,tree-suf,G(p),?u1(p),16.86,G(p),2,TRUE
f:05-nw:010-ml:14-0.trace,tree-suf,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",5.10,"|(G(!(p)),F(&(p,F(q))))",9,TRUE
f:06-nw:025-ml:14-0.trace,tree-suf,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",15.60,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))",13,TRUE
f:06-nw:400-ml:06-0.trace,tree-suf,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,->(!(q),U(!(q),?1))))",77.18,"G(&(p,->(!(q),U(!(q),F(r)))))",10,TRUE
f:04-nw:010-ml:14-0.trace,tree-suf,F(p),F(?1),0.29,F(p),2,TRUE
f:03-nw:400-ml:14-0.trace,tree-suf,"G(->(q,G(!(p))))","G(->(q,?1))",590.65,"G(->(q,!(F(p))))",4,TRUE
f:03-nw:025-ml:06-0.trace,tree-suf,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",1.43,"G(->(q,G(!(p))))",6,TRUE
f:01-nw:010-ml:06-0.trace,tree-suf,G(!(p)),G(!(?1)),0.12,G(!(p)),3,TRUE
f:06-nw:200-ml:06-0.trace,tree-suf-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,->(!(q),U(!(q),?1))))",19.12,"G(&(p,->(!(q),U(!(q),r))))",10,TRUE
f:05-nw:200-ml:10-0.trace,tree-suf-bmc,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",56.45,"|(G(!(p)),F(&(p,F(q))))",9,TRUE
f:09-nw:010-ml:10-0.trace,tree-suf-bmc,"G(->(q,G(p)))","G(->(q,?1))",0.43,"G(->(q,p))",4,TRUE
f:01-nw:100-ml:14-0.trace,tree-suf-bmc,G(!(p)),?u1(!(p)),8.39,G(!(p)),3,TRUE
f:09-nw:200-ml:10-0.trace,tree-suf,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",52.52,"G(->(q,G(p)))",5,TRUE
f:08-nw:200-ml:10-0.trace,tree-suf,"->(F(q),U(p,q))","->(?1,U(p,q))",70.64,"->(F(q),U(p,q))",5,TRUE
f:03-nw:010-ml:10-0.trace,tree-suf-bmc,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",1.35,"G(->(q,G(!(p))))",6,TRUE
f:08-nw:010-ml:14-0.trace,tree-suf,"->(F(q),U(p,q))","->(?1,U(p,q))",3.82,"->(F(q),U(p,q))",5,TRUE
f:07-nw:050-ml:10-0.trace,tree-suf,G(p),G(?1),0.87,G(p),2,TRUE
f:08-nw:010-ml:14-0.trace,tree-suf-bmc,"->(F(q),U(p,q))","->(?1,U(p,q))",1.82,"->(F(q),U(p,q))",5,TRUE
f:06-nw:050-ml:10-0.trace,tree-suf,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",14.90,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))",13,TRUE
f:09-nw:010-ml:14-0.trace,tree-suf,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",2.45,"G(->(q,G(p)))",5,TRUE
f:04-nw:200-ml:14-0.trace,tree-suf-bmc,F(p),?u1(p),26.89,F(p),2,TRUE
f:08-nw:400-ml:06-0.trace,tree-suf-bmc,"->(F(q),U(p,q))","->(?1,U(p,q))",45.49,"->(F(q),U(p,q))",5,TRUE
f:02-nw:050-ml:06-0.trace,tree-suf-bmc,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",2.93,"->(F(q),&(!(p),q))",7,TRUE
f:02-nw:025-ml:06-0.trace,tree-suf-bmc,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",1.53,"->(F(q),&(!(p),q))",7,TRUE
f:09-nw:100-ml:06-0.trace,tree-suf-bmc,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",5.22,"G(->(q,G(p)))",5,TRUE
f:01-nw:025-ml:10-0.trace,tree-suf-bmc,G(!(p)),G(!(?1)),0.38,G(!(p)),3,TRUE
f:01-nw:050-ml:10-0.trace,tree-suf-bmc,G(!(p)),G(!(?1)),1.01,G(!(p)),3,TRUE
f:02-nw:010-ml:14-0.trace,tree-suf-bmc,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",2.15,"->(F(q),&(!(p),q))",7,TRUE
f:03-nw:100-ml:06-0.trace,tree-suf-bmc,"G(->(q,G(!(p))))","G(->(q,?1))",13.05,"G(->(q,G(!(p))))",4,TRUE
f:05-nw:050-ml:14-0.trace,tree-suf,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",29.83,"U(G(!(p)),F(&(p,F(q))))",9,TRUE
f:01-nw:400-ml:10-0.trace,tree-suf-bmc,G(!(p)),G(!(?1)),44.88,G(!(p)),3,TRUE
f:08-nw:025-ml:10-0.trace,tree-suf,"->(F(q),U(p,q))","->(?1,U(p,q))",5.45,"->(F(q),U(p,q))",5,TRUE
f:01-nw:050-ml:06-0.trace,tree-suf,G(!(p)),G(!(?1)),0.43,G(!(p)),3,TRUE
f:09-nw:025-ml:10-0.trace,tree-suf,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",3.38,"G(->(q,G(p)))",5,TRUE
f:04-nw:050-ml:14-0.trace,tree-suf,F(p),F(?1),2.23,F(p),2,TRUE
f:02-nw:400-ml:06-0.trace,tree-suf-bmc,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",47.02,"->(F(q),U(!(p),q))",7,TRUE
f:08-nw:050-ml:06-0.trace,tree-suf-bmc,"->(F(q),U(p,q))","->(?1,U(p,q))",2.59,"->(F(q),U(p,q))",5,TRUE
f:08-nw:025-ml:06-0.trace,tree-suf-bmc,"->(F(q),U(p,q))","->(?1,U(p,q))",1.27,"->(F(q),U(p,q))",5,TRUE
f:03-nw:010-ml:06-0.trace,tree-suf-bmc,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",0.67,"G(->(q,G(!(p))))",6,TRUE
f:02-nw:100-ml:14-0.trace,tree-suf,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",59.53,"->(F(q),U(!(p),q))",7,TRUE
f:04-nw:200-ml:10-0.trace,tree-suf,F(p),F(?1),11.80,F(p),2,TRUE
f:09-nw:050-ml:14-0.trace,tree-suf-bmc,"G(->(q,G(p)))","G(->(q,?1))",7.04,"G(->(q,p))",4,TRUE
f:03-nw:400-ml:14-0.trace,tree-suf-bmc,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",375.53,"G(->(q,G(!(p))))",6,TRUE
f:09-nw:025-ml:14-0.trace,tree-suf-bmc,"G(->(q,G(p)))","G(->(q,?1))",2.14,"G(->(q,p))",4,TRUE
f:07-nw:100-ml:06-0.trace,tree-suf,G(p),?u1(p),1.61,G(p),2,TRUE
f:02-nw:100-ml:14-0.trace,tree-suf-bmc,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",35.85,"->(F(q),U(!(p),q))",6,TRUE
f:06-nw:100-ml:06-0.trace,tree-suf,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,->(!(q),U(!(q),?1))))",8.02,"G(&(p,->(!(q),U(!(q),r))))",10,TRUE
f:05-nw:200-ml:10-0.trace,tree-suf,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",74.55,"U(G(!(p)),F(&(p,F(q))))",9,TRUE
f:03-nw:100-ml:14-0.trace,tree-suf,"G(->(q,G(!(p))))","G(->(q,?1))",109.17,"G(->(q,G(!(p))))",4,TRUE
f:03-nw:200-ml:06-0.trace,tree-suf,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",17.38,"G(->(q,G(!(p))))",6,TRUE
f:09-nw:010-ml:06-0.trace,tree-suf-bmc,"G(->(q,G(p)))","G(->(q,?1))",0.20,"G(->(q,p))",4,TRUE
f:06-nw:200-ml:14-0.trace,tree-suf,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",185.31,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))",13,TRUE
f:01-nw:100-ml:10-0.trace,tree-suf,G(!(p)),?u1(!(p)),4.48,G(!(p)),3,TRUE
f:07-nw:200-ml:14-0.trace,tree-suf,G(p),G(?1),24.62,G(p),2,TRUE
f:02-nw:200-ml:06-0.trace,tree-suf,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",21.11,"->(F(q),U(!(p),q))",6,TRUE
f:08-nw:100-ml:14-0.trace,tree-suf-bmc,"->(F(q),U(p,q))","?b1(F(q),?b2(p,q))",34.71,"->(F(q),&(p,q))",6,TRUE
f:06-nw:200-ml:10-0.trace,tree-suf-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,->(!(q),U(!(q),?1))))",52.21,"G(&(p,->(!(q),U(!(q),r))))",10,TRUE
f:03-nw:050-ml:14-0.trace,tree-suf-bmc,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",12.10,"G(->(q,G(!(p))))",6,TRUE
f:09-nw:400-ml:14-0.trace,tree-suf-bmc,"G(->(q,G(p)))","G(->(q,?1))",357.59,"G(->(q,G(p)))",4,TRUE
f:03-nw:025-ml:14-0.trace,tree-suf-bmc,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",4.88,"G(->(q,G(!(p))))",6,TRUE
f:05-nw:200-ml:06-0.trace,tree-suf-bmc,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",18.89,"U(G(!(p)),F(&(p,F(q))))",9,TRUE
f:09-nw:010-ml:06-0.trace,tree-suf,"G(->(q,G(p)))","G(->(q,?1))",0.22,"G(->(q,p))",4,TRUE
f:03-nw:050-ml:10-0.trace,tree-suf,"G(->(q,G(!(p))))","G(->(q,?1))",22.31,"G(->(q,!(F(p))))",4,TRUE
f:06-nw:025-ml:10-0.trace,tree-suf-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,->(!(q),U(!(q),?1))))",2.47,"G(&(p,->(!(q),U(!(q),r))))",10,TRUE
f:06-nw:050-ml:10-0.trace,tree-suf-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,->(!(q),U(!(q),?1))))",6.17,"G(&(p,->(!(q),U(!(q),r))))",10,TRUE
f:05-nw:050-ml:06-0.trace,tree-suf-bmc,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",3.61,"U(G(!(p)),F(&(p,F(q))))",9,TRUE
f:05-nw:025-ml:06-0.trace,tree-suf-bmc,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",1.83,"|(G(!(p)),F(&(p,F(q))))",9,TRUE
f:03-nw:200-ml:14-0.trace,tree-suf-bmc,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",102.98,"G(->(q,G(!(p))))",6,TRUE
f:02-nw:050-ml:10-0.trace,tree-suf,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",11.06,"->(F(q),&(!(p),q))",7,TRUE
f:08-nw:010-ml:06-0.trace,tree-suf,"->(F(q),U(p,q))","?b1(F(q),?b2(p,q))",0.88,"->(F(q),&(p,q))",6,TRUE
f:04-nw:050-ml:06-0.trace,tree-suf,F(p),?u1(p),0.71,F(p),2,TRUE
f:09-nw:400-ml:10-0.trace,tree-suf,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",178.79,"G(->(q,G(p)))",5,TRUE
f:01-nw:050-ml:14-0.trace,tree-suf,G(!(p)),?u1(!(p)),3.70,G(!(p)),3,TRUE
f:08-nw:400-ml:10-0.trace,tree-suf,"->(F(q),U(p,q))","->(?1,U(p,q))",166.58,"->(F(q),U(p,q))",5,TRUE
f:05-nw:010-ml:14-0.trace,tree-suf-bmc,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",2.39,"U(G(!(p)),F(&(p,F(q))))",9,TRUE
f:05-nw:050-ml:06-0.trace,tree-suf,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",3.71,"|(G(q),F(&(p,F(q))))",7,TRUE
f:05-nw:400-ml:06-0.trace,tree-suf-bmc,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",57.29,"|(G(!(p)),F(&(p,F(q))))",9,TRUE
f:09-nw:200-ml:14-0.trace,tree-suf-bmc,"G(->(q,G(p)))","G(->(q,?1))",99.17,"G(->(q,G(p)))",4,TRUE
f:07-nw:100-ml:10-0.trace,tree-suf-bmc,G(p),?u1(p),3.61,G(p),2,TRUE
f:06-nw:400-ml:10-0.trace,tree-suf-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,->(!(q),U(!(q),?1))))",171.39,"G(&(p,->(!(q),U(!(q),r))))",10,TRUE
f:04-nw:100-ml:06-0.trace,tree-suf-bmc,F(p),F(?1),1.05,F(p),2,TRUE
f:03-nw:100-ml:06-0.trace,tree-suf,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",6.41,"G(->(q,G(!(p))))",6,TRUE
f:06-nw:100-ml:14-0.trace,tree-suf,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",78.56,"G(&(p,U(!(q),->(!(q),&(r,!(q))))))",13,TRUE
f:04-nw:010-ml:06-0.trace,tree-suf-bmc,F(p),?u1(p),0.16,F(p),2,TRUE
f:07-nw:100-ml:14-0.trace,tree-suf,G(p),G(?1),6.94,G(p),2,TRUE
f:01-nw:200-ml:10-0.trace,tree-suf,G(!(p)),?u1(!(p)),13.90,G(!(p)),3,TRUE
f:07-nw:010-ml:10-0.trace,tree-suf-bmc,G(p),G(?1),0.14,G(p),2,TRUE
f:02-nw:100-ml:06-0.trace,tree-suf,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",7.41,"->(F(q),U(!(p),q))",6,TRUE
f:05-nw:100-ml:14-0.trace,tree-suf-bmc,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",35.76,"|(G(q),F(&(p,F(q))))",7,TRUE
f:08-nw:200-ml:06-0.trace,tree-suf-bmc,"->(F(q),U(p,q))","->(?1,U(p,q))",18.42,"->(F(q),U(p,q))",5,TRUE
f:04-nw:400-ml:14-0.trace,tree-suf-bmc,F(p),?u1(p),97.93,F(p),2,TRUE
f:02-nw:200-ml:06-0.trace,tree-suf-bmc,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",19.36,"->(F(q),U(!(p),q))",7,TRUE
f:04-nw:050-ml:14-0.trace,tree-suf-bmc,F(p),?u1(p),2.80,F(p),2,TRUE
f:04-nw:100-ml:10-0.trace,tree-suf,F(p),F(?1),3.06,F(p),2,TRUE
f:02-nw:200-ml:14-0.trace,tree-suf,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",162.89,"->(F(q),U(!(p),q))",7,TRUE
f:04-nw:025-ml:14-0.trace,tree-suf-bmc,F(p),?u1(p),1.08,F(p),2,TRUE
f:07-nw:200-ml:06-0.trace,tree-suf,G(p),?u1(p),4.86,G(p),2,TRUE
f:06-nw:200-ml:06-0.trace,tree-suf,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,->(!(q),U(!(q),?1))))",21.21,"G(&(p,->(!(q),U(!(q),r))))",10,TRUE
f:01-nw:200-ml:10-0.trace,tree-suf-bmc,G(!(p)),G(!(?1)),11.46,G(!(p)),3,TRUE
f:03-nw:200-ml:14-0.trace,tree-suf,"G(->(q,G(!(p))))","G(->(q,?1))",233.71,"G(->(q,!(F(p))))",4,TRUE
f:05-nw:100-ml:10-0.trace,tree-suf,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",28.59,"|(G(!(p)),F(&(p,F(q))))",9,TRUE
f:09-nw:010-ml:14-0.trace,tree-suf,"G(->(q,G(p)))","G(->(q,?1))",0.84,"G(->(q,p))",4,TRUE
f:08-nw:010-ml:14-0.trace,tree-suf-bmc,"->(F(q),U(p,q))","?b1(F(q),?b2(p,q))",1.91,"->(F(q),U(p,q))",6,TRUE
f:06-nw:050-ml:10-0.trace,tree-suf,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,->(!(q),U(!(q),?1))))",8.34,"G(&(p,->(!(q),U(!(q),r))))",10,TRUE
f:07-nw:050-ml:10-0.trace,tree-suf,G(p),?u1(p),1.40,G(p),2,TRUE
f:08-nw:010-ml:14-0.trace,tree-suf,"->(F(q),U(p,q))","?b1(F(q),?b2(p,q))",4.40,"->(F(q),&(p,q))",6,TRUE
f:09-nw:100-ml:06-0.trace,tree-suf-bmc,"G(->(q,G(p)))","G(->(q,?1))",5.53,"G(->(q,G(p)))",4,TRUE
f:01-nw:025-ml:10-0.trace,tree-suf-bmc,G(!(p)),?u1(!(p)),0.69,G(!(p)),3,TRUE
f:01-nw:050-ml:10-0.trace,tree-suf-bmc,G(!(p)),?u1(!(p)),1.54,G(!(p)),3,TRUE
f:04-nw:200-ml:14-0.trace,tree-suf-bmc,F(p),F(?1),24.21,F(p),2,TRUE
f:08-nw:400-ml:06-0.trace,tree-suf-bmc,"->(F(q),U(p,q))","?b1(F(q),?b2(p,q))",47.42,"->(F(q),U(p,q))",6,TRUE
f:02-nw:050-ml:06-0.trace,tree-suf-bmc,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",3.02,"->(F(q),U(!(p),q))",6,TRUE
f:02-nw:025-ml:06-0.trace,tree-suf-bmc,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",1.33,"->(F(q),U(!(p),q))",6,TRUE
f:02-nw:010-ml:14-0.trace,tree-suf-bmc,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",2.04,"->(F(q),U(!(p),q))",6,TRUE
f:04-nw:050-ml:14-0.trace,tree-suf,F(p),?u1(p),3.53,F(p),2,TRUE
f:02-nw:400-ml:06-0.trace,tree-suf-bmc,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",45.84,"->(F(q),U(!(p),q))",6,TRUE
f:08-nw:050-ml:06-0.trace,tree-suf-bmc,"->(F(q),U(p,q))","?b1(F(q),?b2(p,q))",2.83,"->(F(q),U(p,q))",6,TRUE
f:08-nw:025-ml:06-0.trace,tree-suf-bmc,"->(F(q),U(p,q))","?b1(F(q),?b2(p,q))",1.24,"->(F(q),&(p,q))",6,TRUE
f:01-nw:050-ml:06-0.trace,tree-suf,G(!(p)),?u1(!(p)),0.65,G(!(p)),3,TRUE
f:09-nw:025-ml:10-0.trace,tree-suf,"G(->(q,G(p)))","G(->(q,?1))",1.40,"G(->(q,p))",4,TRUE
f:08-nw:025-ml:10-0.trace,tree-suf,"->(F(q),U(p,q))","?b1(F(q),?b2(p,q))",6.02,"->(F(q),&(p,q))",6,TRUE
f:05-nw:050-ml:14-0.trace,tree-suf,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",19.10,"|(G(p),F(&(p,F(q))))",7,TRUE
f:03-nw:100-ml:06-0.trace,tree-suf-bmc,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",5.78,"G(->(q,G(!(p))))",6,TRUE
f:01-nw:400-ml:10-0.trace,tree-suf-bmc,G(!(p)),?u1(!(p)),47.17,G(!(p)),3,TRUE
f:03-nw:010-ml:06-0.trace,tree-suf-bmc,"G(->(q,G(!(p))))","G(->(q,?1))",0.68,"G(->(q,!(p)))",4,TRUE
f:03-nw:100-ml:14-0.trace,tree-suf,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",38.19,"G(->(q,G(!(p))))",6,TRUE
f:05-nw:200-ml:10-0.trace,tree-suf,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",59.07,"|(G(p),F(&(p,F(q))))",7,TRUE
f:02-nw:100-ml:14-0.trace,tree-suf-bmc,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",35.01,"->(F(q),&(!(p),q))",7,TRUE
f:06-nw:100-ml:06-0.trace,tree-suf,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",13.99,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))",13,TRUE
f:09-nw:050-ml:14-0.trace,tree-suf-bmc,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",11.30,"G(->(q,G(p)))",5,TRUE
f:03-nw:400-ml:14-0.trace,tree-suf-bmc,"G(->(q,G(!(p))))","G(->(q,?1))",482.02,"G(->(q,G(!(p))))",4,TRUE
f:09-nw:025-ml:14-0.trace,tree-suf-bmc,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",4.60,"G(->(q,G(p)))",5,TRUE
f:07-nw:100-ml:06-0.trace,tree-suf,G(p),G(?1),1.27,G(p),2,TRUE
f:04-nw:200-ml:10-0.trace,tree-suf,F(p),?u1(p),13.39,F(p),2,TRUE
f:02-nw:100-ml:14-0.trace,tree-suf,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",55.77,"->(F(q),U(!(p),q))",6,TRUE
f:02-nw:200-ml:06-0.trace,tree-suf,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",23.61,"->(F(q),U(!(p),q))",7,TRUE
