File name,Algo type,Original Formula,Sketch,Total time,Completed sketch,Final size,Verified
f:04-nw:200-ml:06-0.trace,tree-bmc,F(p),?u1(p),2.84,F(p),2,TRUE
f:02-nw:010-ml:10-0.trace,tree-suf,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",2.53,"->(F(q),&(!(p),q))",7,TRUE
f:08-nw:050-ml:06-0.trace,tree-suf,"->(F(q),U(p,q))","?b1(F(q),?b2(p,q))",4.24,"->(F(q),&(p,q))",6,TRUE
f:05-nw:050-ml:06-0.trace,tree,"|(G(!(p)),F(&(p,F(q))))","?b1(?1,F(&(p,F(q))))",4.71,"U(p,F(&(p,F(q))))",7,TRUE
f:01-nw:200-ml:14-0.trace,tree-bmc,G(!(p)),?u1(!(p)),8.40,G(!(p)),3,TRUE
f:07-nw:100-ml:10-0.trace,tree-bmc,G(p),G(?1),4.57,G(p),2,TRUE
f:02-nw:010-ml:14-0.trace,tree,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",4.61,"->(F(q),&(!(p),q))",7,TRUE
f:05-nw:010-ml:06-0.trace,tree,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",1.26,"|(G(!(p)),F(&(p,F(q))))",9,TRUE
f:01-nw:010-ml:14-0.trace,tree-suf,G(!(p)),?u1(!(p)),0.69,G(!(p)),3,TRUE
f:06-nw:025-ml:06-0.trace,tree-suf-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,->(!(q),U(!(q),?1))))",1.26,"G(&(p,->(!(q),U(!(q),p))))",10,TRUE
f:03-nw:400-ml:06-0.trace,tree-suf,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",57.36,"G(->(q,G(!(p))))",6,TRUE
f:06-nw:050-ml:06-0.trace,tree-suf-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,->(!(q),U(!(q),?1))))",2.83,"G(&(p,->(!(q),U(!(q),p))))",10,TRUE
f:01-nw:100-ml:06-0.trace,tree-bmc,G(!(p)),G(!(?1)),3.14,G(!(p)),3,TRUE
f:03-nw:025-ml:14-0.trace,tree-suf,"G(->(q,G(!(p))))","G(->(q,?1))",53.75,"G(->(q,!(|(F(p),p))))",4,TRUE
f:01-nw:200-ml:06-0.trace,tree,G(!(p)),?u1(!(p)),3.71,G(!(p)),3,TRUE
f:04-nw:010-ml:06-0.trace,tree-suf,F(p),?u1(p),0.19,F(p),2,TRUE
f:06-nw:025-ml:06-0.trace,tree-suf,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,->(!(q),U(!(q),?1))))",1.59,"G(&(p,->(!(q),U(!(q),p))))",10,TRUE
f:02-nw:200-ml:10-0.trace,tree-bmc,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",27.80,"->(F(q),U(!(p),q))",7,TRUE
f:04-nw:100-ml:14-0.trace,tree-bmc,F(p),F(?1),8.18,F(p),2,TRUE
f:06-nw:400-ml:14-0.trace,tree-suf,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",520.31,"G(&(p,U(!(q),->(!(q),&(r,!(q))))))",13,TRUE
f:02-nw:050-ml:14-0.trace,tree,"->(F(q),U(!(p),q))","->(?1,?b1(!(p),q))",26.09,"->(F(q),&(!(p),q))",6,TRUE
f:04-nw:010-ml:14-0.trace,tree,F(p),?u1(?1),0.62,F(p),2,TRUE
f:05-nw:010-ml:06-0.trace,tree-suf,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",0.84,"|(G(q),F(&(p,F(q))))",7,TRUE
f:05-nw:100-ml:14-0.trace,tree-bmc,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",22.46,"|(G(!(p)),F(&(p,F(q))))",9,TRUE
f:03-nw:200-ml:10-0.trace,tree-bmc,"G(->(q,G(!(p))))","G(->(q,?1))",114.92,"G(->(q,!(F(p))))",4,TRUE
f:07-nw:025-ml:06-0.trace,tree-suf,G(p),?u1(p),0.31,G(p),2,TRUE
f:07-nw:400-ml:14-0.trace,tree-suf,G(p),G(?1),104.21,G(p),2,TRUE
f:05-nw:050-ml:10-0.trace,tree-suf-bmc,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",8.37,"|(G(!(p)),F(&(p,F(q))))",9,TRUE
f:05-nw:025-ml:10-0.trace,tree-suf-bmc,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",3.89,"|(G(!(p)),F(&(p,F(q))))",9,TRUE
f:02-nw:400-ml:06-0.trace,tree-suf,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",57.29,"->(F(q),U(!(p),q))",6,TRUE
f:03-nw:050-ml:06-0.trace,tree,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",3.48,"G(->(q,G(!(p))))",6,TRUE
f:02-nw:025-ml:14-0.trace,tree-suf,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",12.84,"->(F(q),&(!(p),q))",7,TRUE
f:07-nw:010-ml:06-0.trace,tree-suf,G(p),?u1(?1),0.16,G(p),2,TRUE
f:05-nw:400-ml:14-0.trace,tree-suf,"|(G(!(p)),F(&(p,F(q))))","?b1(?1,F(&(p,F(q))))",511.70,"->(F(p),F(&(p,F(q))))",7,TRUE
f:01-nw:200-ml:10-0.trace,tree-bmc,G(!(p)),?u1(!(?1)),21.78,G(!(p)),3,TRUE
f:07-nw:010-ml:06-0.trace,tree,G(p),G(?1),0.13,G(p),2,TRUE
f:02-nw:010-ml:14-0.trace,tree-suf,"->(F(q),U(!(p),q))","->(?1,?b1(!(p),q))",4.67,"->(F(q),U(!(p),q))",6,TRUE
f:03-nw:200-ml:06-0.trace,tree,"G(->(q,G(!(p))))","G(->(q,?1))",58.20,"G(->(q,G(!(p))))",4,TRUE
f:01-nw:025-ml:14-0.trace,tree-suf,G(!(p)),?u1(!(?1)),1.69,G(!(p)),3,TRUE
f:03-nw:100-ml:06-0.trace,tree-bmc,"G(->(q,G(!(p))))","?u1(->(q,?1))",24.60,"G(->(q,!(F(p))))",4,TRUE
f:01-nw:050-ml:06-0.trace,tree,G(!(p)),G(!(?1)),1.09,G(!(p)),3,TRUE
f:04-nw:200-ml:10-0.trace,tree-suf-bmc,F(p),?u1(?1),13.92,F(p),2,TRUE
f:06-nw:100-ml:14-0.trace,tree-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?1)))",36.71,"G(&(p,U(!(q),p)))",7,TRUE
f:04-nw:025-ml:06-0.trace,tree-suf,F(p),?u1(?1),0.35,F(p),2,TRUE
f:08-nw:025-ml:10-0.trace,tree,"->(F(q),U(p,q))","->(?1,?b1(p,q))",7.42,"->(F(q),U(p,q))",5,TRUE
f:06-nw:050-ml:06-0.trace,tree-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,->(!(q),U(!(q),?1))))",3.44,"G(&(p,->(!(q),U(!(q),p))))",10,TRUE
f:05-nw:025-ml:14-0.trace,tree,"|(G(!(p)),F(&(p,F(q))))","?b1(?1,F(&(p,F(q))))",9.37,"U(p,F(&(p,F(q))))",7,TRUE
f:03-nw:050-ml:14-0.trace,tree-bmc,"G(->(q,G(!(p))))","G(->(q,?1))",31.09,"G(->(q,!(F(p))))",4,TRUE
f:09-nw:100-ml:10-0.trace,tree-suf,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",19.98,"G(->(q,G(p)))",5,TRUE
f:02-nw:200-ml:10-0.trace,tree-suf-bmc,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",57.97,"->(F(q),U(!(p),q))",7,TRUE
f:07-nw:025-ml:14-0.trace,tree-suf-bmc,G(p),G(?1),0.65,G(p),2,TRUE
f:02-nw:050-ml:14-0.trace,tree-bmc,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",10.37,"->(F(q),&(!(p),q))",7,TRUE
f:07-nw:050-ml:14-0.trace,tree-suf-bmc,G(p),G(?1),1.94,G(p),2,TRUE
f:08-nw:100-ml:10-0.trace,tree-suf,"->(F(q),U(p,q))","->(?1,U(p,q))",27.34,"->(F(q),U(p,q))",5,TRUE
f:01-nw:200-ml:06-0.trace,tree-suf-bmc,G(!(p)),G(!(?1)),4.23,G(!(p)),3,TRUE
f:07-nw:050-ml:06-0.trace,tree-bmc,G(p),?u1(p),0.79,G(p),2,TRUE
f:01-nw:400-ml:06-0.trace,tree,G(!(p)),?u1(!(p)),7.30,G(!(p)),3,TRUE
f:04-nw:025-ml:06-0.trace,tree,F(p),?u1(p),0.52,F(p),2,TRUE
f:03-nw:100-ml:06-0.trace,tree,"G(->(q,G(!(p))))","?u1(->(q,?1))",27.99,"G(->(q,!(F(p))))",4,TRUE
f:09-nw:010-ml:10-0.trace,tree,"G(->(q,G(p)))","?u1(->(q,?1))",0.97,"G(->(q,p))",4,TRUE
f:03-nw:050-ml:10-0.trace,tree-suf-bmc,"G(->(q,G(!(p))))","?u1(->(q,?1))",18.11,"G(->(q,!(F(p))))",4,TRUE
f:03-nw:025-ml:10-0.trace,tree-suf-bmc,"G(->(q,G(!(p))))","?u1(->(q,?1))",9.40,"G(->(q,!(F(p))))",4,TRUE
f:02-nw:100-ml:14-0.trace,tree,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",48.78,"->(F(q),U(!(p),q))",7,TRUE
f:04-nw:050-ml:06-0.trace,tree-bmc,F(p),?u1(?1),1.53,F(p),2,TRUE
f:08-nw:100-ml:10-0.trace,tree-suf-bmc,"->(F(q),U(p,q))","->(?1,?b1(p,q))",22.02,"->(F(q),U(p,q))",5,TRUE
f:01-nw:050-ml:14-0.trace,tree-bmc,G(!(p)),?u1(!(?1)),3.83,G(!(p)),3,TRUE
f:06-nw:025-ml:06-0.trace,tree,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,->(!(q),U(!(q),?1))))",1.86,"G(&(p,->(!(q),U(!(q),p))))",10,TRUE
f:09-nw:400-ml:10-0.trace,tree-bmc,"G(->(q,G(p)))","?u1(->(q,?1))",215.04,"G(->(q,G(p)))",4,TRUE
f:03-nw:400-ml:06-0.trace,tree,"G(->(q,G(!(p))))","G(->(q,?1))",136.99,"G(->(q,!(F(p))))",4,TRUE
f:07-nw:400-ml:14-0.trace,tree-suf-bmc,G(p),G(?1),100.00,G(p),2,TRUE
f:04-nw:400-ml:14-0.trace,tree,F(p),F(?1),119.37,F(p),2,TRUE
f:01-nw:025-ml:14-0.trace,tree,G(!(p)),G(!(?1)),1.06,G(!(p)),3,TRUE
f:05-nw:100-ml:06-0.trace,tree,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",11.88,"U(G(!(p)),F(&(p,F(q))))",9,TRUE
f:02-nw:050-ml:10-0.trace,tree-bmc,"->(F(q),U(!(p),q))","->(?1,?b1(!(p),q))",10.16,"->(F(q),&(!(p),q))",6,TRUE
f:08-nw:010-ml:06-0.trace,tree-bmc,"->(F(q),U(p,q))","->(?1,?b1(p,q))",1.07,"->(F(q),&(p,q))",5,TRUE
f:09-nw:100-ml:14-0.trace,tree-suf,"G(->(q,G(p)))","?u1(->(q,?1))",47.70,"G(->(q,G(p)))",4,TRUE
f:09-nw:050-ml:10-0.trace,tree,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",6.40,"G(->(q,G(p)))",5,TRUE
f:04-nw:100-ml:14-0.trace,tree,F(p),?u1(?1),12.37,F(p),2,TRUE
f:08-nw:200-ml:10-0.trace,tree-suf-bmc,"->(F(q),U(p,q))","->(?1,U(p,q))",57.51,"->(F(q),U(p,q))",5,TRUE
f:06-nw:100-ml:14-0.trace,tree-suf-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",46.00,"G(&(p,->(!(q),|(!(q),&(r,!(q))))))",13,TRUE
f:09-nw:400-ml:14-0.trace,tree-bmc,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",59.59,"G(->(q,G(p)))",5,TRUE
f:09-nw:025-ml:06-0.trace,tree-bmc,"G(->(q,G(p)))","G(->(q,?1))",1.71,"G(->(q,G(p)))",4,TRUE
f:04-nw:010-ml:10-0.trace,tree-suf-bmc,F(p),?u1(p),0.28,F(p),2,TRUE
f:09-nw:200-ml:10-0.trace,tree,"G(->(q,G(p)))","G(->(q,?1))",67.62,"G(->(q,G(p)))",4,TRUE
f:03-nw:025-ml:14-0.trace,tree,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",5.52,"G(->(q,G(!(p))))",6,TRUE
f:06-nw:400-ml:14-0.trace,tree,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",229.41,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))",13,TRUE
f:01-nw:050-ml:10-0.trace,tree-bmc,G(!(p)),?u1(!(p)),1.46,G(!(p)),3,TRUE
f:07-nw:100-ml:06-0.trace,tree,G(p),G(?1),3.11,G(p),2,TRUE
f:07-nw:400-ml:06-0.trace,tree,G(p),?u1(?1),47.46,G(p),2,TRUE
f:02-nw:025-ml:06-0.trace,tree,"->(F(q),U(!(p),q))","->(?1,?b1(!(p),q))",2.86,"->(F(q),&(!(p),q))",6,TRUE
f:08-nw:400-ml:14-0.trace,tree-bmc,"->(F(q),U(p,q))","->(?1,U(p,q))",317.44,"->(F(q),U(p,q))",5,TRUE
f:08-nw:025-ml:06-0.trace,tree-bmc,"->(F(q),U(p,q))","?b1(F(q),?b2(p,q))",1.81,"->(F(q),&(p,q))",6,TRUE
f:07-nw:010-ml:06-0.trace,tree-suf-bmc,G(p),G(?1),0.09,G(p),2,TRUE
f:01-nw:100-ml:06-0.trace,tree-suf-bmc,G(!(p)),?u1(!(?1)),1.77,G(!(p)),3,TRUE
f:01-nw:050-ml:10-0.trace,tree,G(!(p)),?u1(!(p)),1.93,G(!(p)),3,TRUE
f:07-nw:010-ml:10-0.trace,tree-suf,G(p),G(?1),0.18,G(p),2,TRUE
f:05-nw:025-ml:10-0.trace,tree-suf,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",6.74,"|(G(!(p)),F(&(p,F(q))))",9,TRUE
f:01-nw:200-ml:06-0.trace,tree-bmc,G(!(p)),G(!(?1)),11.16,G(!(p)),3,TRUE
f:05-nw:010-ml:10-0.trace,tree-suf-bmc,"|(G(!(p)),F(&(p,F(q))))","?b1(?1,F(&(p,F(q))))",1.05,"U(p,F(&(p,F(q))))",7,TRUE
f:08-nw:050-ml:14-0.trace,tree-suf,"->(F(q),U(p,q))","->(?1,U(p,q))",23.07,"->(F(q),U(p,q))",5,TRUE
f:01-nw:400-ml:06-0.trace,tree-suf-bmc,G(!(p)),G(!(?1)),14.50,G(!(p)),3,TRUE
f:03-nw:100-ml:10-0.trace,tree-suf-bmc,"G(->(q,G(!(p))))","G(->(q,?1))",285.06,"G(->(q,&(->(F(X(p)),X(p)),!(p))))",4,TRUE
f:04-nw:200-ml:14-0.trace,tree-bmc,F(p),F(?1),31.20,F(p),2,TRUE
f:02-nw:100-ml:10-0.trace,tree-bmc,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",13.44,"->(F(q),U(!(p),q))",7,TRUE
f:08-nw:050-ml:10-0.trace,tree-suf-bmc,"->(F(q),U(p,q))","->(?1,U(p,q))",7.15,"->(F(q),U(p,q))",5,TRUE
f:09-nw:050-ml:14-0.trace,tree-suf,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",14.23,"G(->(q,G(p)))",5,TRUE
f:02-nw:400-ml:10-0.trace,tree-suf-bmc,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",140.09,"->(F(q),U(!(p),q))",7,TRUE
f:08-nw:025-ml:10-0.trace,tree-suf-bmc,"->(F(q),U(p,q))","->(?1,U(p,q))",3.45,"->(F(q),U(p,q))",5,TRUE
f:03-nw:200-ml:10-0.trace,tree,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",28.08,"G(->(q,G(!(p))))",6,TRUE
f:01-nw:400-ml:10-0.trace,tree-suf,G(!(p)),?u1(!(p)),53.49,G(!(p)),3,TRUE
f:09-nw:025-ml:14-0.trace,tree,"G(->(q,G(p)))","G(->(q,?1))",2.83,"G(->(q,p))",4,TRUE
f:03-nw:100-ml:10-0.trace,tree-bmc,"G(->(q,G(!(p))))","G(->(q,?1))",46.14,"G(->(q,G(!(p))))",4,TRUE
f:05-nw:200-ml:14-0.trace,tree-bmc,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",45.18,"U(G(!(p)),F(&(p,F(q))))",9,TRUE
f:06-nw:010-ml:10-0.trace,tree-suf,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",3.03,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))",13,TRUE
f:04-nw:025-ml:10-0.trace,tree-suf,F(p),F(?1),0.46,F(p),2,TRUE
f:07-nw:010-ml:10-0.trace,tree,G(p),?u1(p),0.39,G(p),2,TRUE
f:01-nw:100-ml:10-0.trace,tree-bmc,G(!(p)),?u1(!(?1)),7.13,G(!(p)),3,TRUE
f:03-nw:050-ml:10-0.trace,tree,"G(->(q,G(!(p))))","G(->(q,?1))",26.90,"G(->(q,!(F(p))))",4,TRUE
f:06-nw:025-ml:10-0.trace,tree-suf,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?1)))",36.88,"G(&(p,->(!(q),->(X(q),r))))",7,TRUE
f:01-nw:200-ml:10-0.trace,tree,G(!(p)),G(!(?1)),19.68,G(!(p)),3,TRUE
f:01-nw:010-ml:14-0.trace,tree-suf-bmc,G(!(p)),G(!(?1)),0.26,G(!(p)),3,TRUE
f:05-nw:010-ml:10-0.trace,tree-suf,"|(G(!(p)),F(&(p,F(q))))","?b1(?1,F(&(p,F(q))))",1.73,"U(p,F(&(p,F(q))))",7,TRUE
f:03-nw:200-ml:06-0.trace,tree-bmc,"G(->(q,G(!(p))))","?u1(->(q,?1))",56.89,"G(->(q,!(F(p))))",4,TRUE
f:07-nw:100-ml:14-0.trace,tree-suf-bmc,G(p),?u1(?1),8.44,G(p),2,TRUE
f:05-nw:010-ml:10-0.trace,tree,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",2.21,"|(G(p),F(&(p,F(q))))",7,TRUE
f:06-nw:200-ml:14-0.trace,tree-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?1)))",118.83,"G(&(p,->(!(q),p)))",7,TRUE
f:04-nw:400-ml:06-0.trace,tree-suf,F(p),?u1(?1),18.43,F(p),2,TRUE
f:02-nw:050-ml:10-0.trace,tree-suf-bmc,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",8.01,"->(F(q),&(!(p),q))",7,TRUE
f:08-nw:400-ml:10-0.trace,tree-suf-bmc,"->(F(q),U(p,q))","->(?1,U(p,q))",140.94,"->(F(q),U(p,q))",5,TRUE
f:02-nw:025-ml:10-0.trace,tree-suf-bmc,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",3.49,"->(F(q),&(!(p),q))",7,TRUE
f:08-nw:100-ml:14-0.trace,tree,"->(F(q),U(p,q))","->(?1,U(p,q))",59.67,"->(F(q),U(p,q))",5,TRUE
f:06-nw:010-ml:14-0.trace,tree-suf,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?1)))",3.10,"G(&(p,U(!(q),q)))",7,TRUE
f:09-nw:400-ml:06-0.trace,tree,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",25.94,"G(->(q,G(p)))",5,TRUE
f:05-nw:200-ml:10-0.trace,tree-bmc,"|(G(!(p)),F(&(p,F(q))))","?b1(?1,F(&(p,F(q))))",59.49,"U(p,F(&(p,F(q))))",7,TRUE
f:01-nw:400-ml:14-0.trace,tree-suf,G(!(p)),?u1(!(?1)),111.79,G(!(p)),3,TRUE
f:03-nw:010-ml:06-0.trace,tree-suf,"G(->(q,G(!(p))))","?u1(->(q,?1))",1.04,"G(->(q,!(p)))",4,TRUE
f:09-nw:050-ml:10-0.trace,tree-suf,"G(->(q,G(p)))","?u1(->(q,?1))",5.60,"G(->(q,p))",4,TRUE
f:02-nw:100-ml:14-0.trace,tree-bmc,"->(F(q),U(!(p),q))","->(?1,?b1(!(p),q))",44.95,"->(F(q),U(!(p),q))",6,TRUE
f:08-nw:400-ml:14-0.trace,tree,"->(F(q),U(p,q))","->(?1,?b1(p,q))",412.50,"->(F(q),U(p,q))",5,TRUE
f:01-nw:025-ml:06-0.trace,tree-suf-bmc,G(!(p)),G(!(?1)),0.20,G(!(p)),3,TRUE
f:07-nw:100-ml:06-0.trace,tree-bmc,G(p),?u1(?1),4.21,G(p),2,TRUE
f:05-nw:025-ml:14-0.trace,tree-suf,"|(G(!(p)),F(&(p,F(q))))","?b1(?1,F(&(p,F(q))))",8.67,"U(p,F(&(p,F(q))))",7,TRUE
f:01-nw:050-ml:06-0.trace,tree-suf-bmc,G(!(p)),G(!(?1)),0.49,G(!(p)),3,TRUE
f:09-nw:100-ml:10-0.trace,tree-suf-bmc,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",17.59,"G(->(q,G(p)))",5,TRUE
f:07-nw:200-ml:14-0.trace,tree-suf-bmc,G(p),G(?1),24.55,G(p),2,TRUE
f:02-nw:400-ml:14-0.trace,tree-suf,"->(F(q),U(!(p),q))","?b1(F(q),?b2(!(p),q))",393.78,"->(F(q),U(!(p),q))",7,TRUE
f:06-nw:200-ml:10-0.trace,tree-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",36.55,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))",13,TRUE
f:02-nw:025-ml:06-0.trace,tree-suf,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",1.74,"->(F(q),U(!(p),q))",6,TRUE
f:07-nw:025-ml:14-0.trace,tree-suf,G(p),G(?1),0.85,G(p),2,TRUE
f:05-nw:100-ml:06-0.trace,tree-bmc,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",11.43,"|(G(q),F(&(p,F(q))))",7,TRUE
f:07-nw:050-ml:10-0.trace,tree,G(p),?u1(?1),2.45,G(p),2,TRUE
f:07-nw:400-ml:06-0.trace,tree-suf,G(p),?u1(p),18.12,G(p),2,TRUE
f:05-nw:010-ml:14-0.trace,tree-suf,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",5.60,"|(G(!(p)),F(&(p,F(q))))",9,TRUE
f:04-nw:100-ml:06-0.trace,tree-bmc,F(p),?u1(p),1.40,F(p),2,TRUE
f:06-nw:025-ml:14-0.trace,tree-suf,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,?b1(!(q),?b2(!(q),&(r,!(q))))))",15.18,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))",13,TRUE
f:06-nw:400-ml:06-0.trace,tree-suf,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,->(!(q),U(!(q),?1))))",67.09,"G(&(p,->(!(q),U(!(q),r))))",10,TRUE
f:04-nw:010-ml:14-0.trace,tree-suf,F(p),F(?1),0.27,F(p),2,TRUE
f:01-nw:010-ml:10-0.trace,tree,G(!(p)),?u1(!(?1)),0.46,G(!(p)),3,TRUE
f:03-nw:400-ml:14-0.trace,tree-suf,"G(->(q,G(!(p))))","G(->(q,?1))",654.03,"G(->(q,G(!(p))))",4,TRUE
f:03-nw:025-ml:06-0.trace,tree-suf,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",1.45,"G(->(q,G(!(p))))",6,TRUE
f:07-nw:200-ml:10-0.trace,tree-bmc,G(p),G(?1),16.19,G(p),2,TRUE
f:01-nw:100-ml:14-0.trace,tree-bmc,G(!(p)),?u1(!(p)),4.33,G(!(p)),3,TRUE
f:01-nw:010-ml:06-0.trace,tree-suf,G(!(p)),G(!(?1)),0.12,G(!(p)),3,TRUE
f:05-nw:200-ml:10-0.trace,tree,"|(G(!(p)),F(&(p,F(q))))","?b1(?1,F(&(p,F(q))))",71.37,"U(p,F(&(p,F(q))))",7,TRUE
f:09-nw:025-ml:10-0.trace,tree-bmc,"G(->(q,G(p)))","?u1(->(q,?1))",2.35,"G(->(q,p))",4,TRUE
f:06-nw:200-ml:06-0.trace,tree-suf-bmc,"G(&(p,->(!(q),U(!(q),&(r,!(q))))))","G(&(p,->(!(q),U(!(q),?1))))",20.25,"G(&(p,->(!(q),U(!(q),r))))",10,TRUE
f:08-nw:200-ml:14-0.trace,tree,"->(F(q),U(p,q))","->(?1,?b1(p,q))",181.43,"->(F(q),U(p,q))",5,TRUE
f:05-nw:200-ml:10-0.trace,tree-suf-bmc,"|(G(!(p)),F(&(p,F(q))))","?b1(G(!(p)),F(?b2(p,F(q))))",57.58,"|(G(!(p)),F(&(p,F(q))))",9,TRUE
f:09-nw:200-ml:14-0.trace,tree-suf,"G(->(q,G(p)))","?u1(->(q,?1))",130.50,"G(->(q,G(p)))",4,TRUE
f:05-nw:050-ml:14-0.trace,tree-bmc,"|(G(!(p)),F(&(p,F(q))))","?b1(?1,F(&(p,F(q))))",13.43,"U(p,F(&(p,F(q))))",7,TRUE
f:07-nw:100-ml:10-0.trace,tree,G(p),?u1(p),2.97,G(p),2,TRUE
f:09-nw:200-ml:06-0.trace,tree,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",12.91,"G(->(q,G(p)))",5,TRUE
f:07-nw:050-ml:14-0.trace,tree-bmc,G(p),G(?1),2.39,G(p),2,TRUE
f:09-nw:050-ml:06-0.trace,tree,"G(->(q,G(p)))","G(->(q,?1))",3.97,"G(->(q,G(p)))",4,TRUE
f:09-nw:010-ml:10-0.trace,tree-suf-bmc,"G(->(q,G(p)))","G(->(q,?1))",0.42,"G(->(q,p))",4,TRUE
f:05-nw:400-ml:10-0.trace,tree,"|(G(!(p)),F(&(p,F(q))))","?b1(?1,F(&(p,F(q))))",256.64,"->(F(p),F(&(p,F(q))))",7,TRUE
f:08-nw:010-ml:10-0.trace,tree-bmc,"->(F(q),U(p,q))","->(?1,U(p,q))",1.42,"->(F(q),U(p,q))",5,TRUE
f:02-nw:050-ml:06-0.trace,tree-bmc,"->(F(q),U(!(p),q))","->(?1,U(!(p),q))",5.08,"->(F(q),U(!(p),q))",6,TRUE
f:05-nw:100-ml:10-0.trace,tree,"|(G(!(p)),F(&(p,F(q))))","|(?1,F(&(p,F(q))))",27.51,"|(G(p),F(&(p,F(q))))",7,TRUE
f:04-nw:050-ml:10-0.trace,tree-suf-bmc,F(p),?u1(?1),1.60,F(p),2,TRUE
f:03-nw:050-ml:06-0.trace,tree-bmc,"G(->(q,G(!(p))))","?u1(->(q,?u1(!(p))))",3.09,"G(->(q,G(!(p))))",6,TRUE
f:09-nw:010-ml:10-0.trace,tree-bmc,"G(->(q,G(p)))","?u1(->(q,?u1(p)))",1.13,"G(->(q,G(p)))",5,TRUE
f:04-nw:025-ml:10-0.trace,tree-suf-bmc,F(p),?u1(?1),0.76,F(p),2,TRUE
